datetime,open,high,low,close,volume
2025-07-27 08:22:29.983092,1.03019,1.03055,1.03008,1.03032,13255
2025-07-27 08:27:29.983092,1.031,1.03117,1.03026,1.03035,36115
2025-07-27 08:32:29.983092,1.03075,1.03185,1.03062,1.03161,45866
2025-07-27 08:37:29.983092,1.03113,1.03149,1.03057,1.03075,28483
2025-07-27 08:42:29.983092,1.03066,1.03103,1.03037,1.03055,3993
2025-07-27 08:47:29.983092,1.03094,1.03113,1.03048,1.03057,24552
2025-07-27 08:52:29.983092,1.03064,1.03122,1.03012,1.03042,6345
2025-07-27 08:57:29.983092,1.03065,1.03125,1.03044,1.03083,6763
2025-07-27 09:02:29.983092,1.03099,1.03193,1.03011,1.03058,25261
2025-07-27 09:07:29.983092,1.03005,1.03074,1.02986,1.03035,17056
2025-07-27 09:12:29.983092,1.03107,1.03169,1.03012,1.03043,35903
2025-07-27 09:17:29.983092,1.03134,1.03263,1.03075,1.03144,9832
2025-07-27 09:22:29.983092,1.0314,1.03171,1.03072,1.03088,15619
2025-07-27 09:27:29.983092,1.03073,1.0317,1.03049,1.03121,16424
2025-07-27 09:32:29.983092,1.03073,1.0317,1.03057,1.03137,32273
2025-07-27 09:37:29.983092,1.03138,1.0325,1.03036,1.03092,17034
2025-07-27 09:42:29.983092,1.0319,1.03223,1.03068,1.03085,31440
2025-07-27 09:47:29.983092,1.03172,1.03335,1.03128,1.03246,35020
2025-07-27 09:52:29.983092,1.03219,1.0326,1.03161,1.03181,15779
2025-07-27 09:57:29.983092,1.03179,1.03206,1.03143,1.03156,13576
2025-07-27 10:02:29.983092,1.03132,1.03195,1.03065,1.03096,13648
2025-07-27 10:07:29.983092,1.03128,1.03182,1.03014,1.0304,58678
2025-07-27 10:12:29.983092,1.03074,1.03207,1.03015,1.03087,4280
2025-07-27 10:17:29.983092,1.03081,1.03333,1.03019,1.03209,53149
2025-07-27 10:22:29.983092,1.03146,1.03232,1.03057,1.031,31767
2025-07-27 10:27:29.983092,1.03087,1.0325,1.03048,1.03171,28728
2025-07-27 10:32:29.983092,1.03135,1.03198,1.03086,1.03117,16361
2025-07-27 10:37:29.983092,1.03154,1.03213,1.03138,1.03181,14903
2025-07-27 10:42:29.983092,1.03268,1.03426,1.0317,1.03249,10004
2025-07-27 10:47:29.983092,1.03229,1.03393,1.03154,1.03244,12732
2025-07-27 10:52:29.983092,1.03199,1.03267,1.03181,1.03232,18493
2025-07-27 10:57:29.983092,1.03246,1.03293,1.03229,1.03258,8761
2025-07-27 11:02:29.983092,1.03255,1.03467,1.03168,1.03294,20267
2025-07-27 11:07:29.983092,1.03383,1.03519,1.03231,1.03298,47094
2025-07-27 11:12:29.983092,1.03419,1.03525,1.03247,1.033,28925
2025-07-27 11:17:29.983092,1.03325,1.03376,1.03318,1.03362,11287
2025-07-27 11:22:29.983092,1.03374,1.03422,1.03328,1.03352,18664
2025-07-27 11:27:29.983092,1.03457,1.03572,1.03288,1.03346,42804
2025-07-27 11:32:29.983092,1.03442,1.03495,1.0339,1.03416,14089
2025-07-27 11:37:29.983092,1.03427,1.03561,1.03378,1.03464,19587
2025-07-27 11:42:29.983092,1.03559,1.03733,1.03346,1.03433,59703
2025-07-27 11:47:29.983092,1.036,1.03625,1.03489,1.03502,43547
2025-07-27 11:52:29.983092,1.03634,1.03722,1.03548,1.03592,18760
2025-07-27 11:57:29.983092,1.03632,1.03712,1.03608,1.03664,19493
2025-07-27 12:02:29.983092,1.03646,1.03684,1.03634,1.03659,11197
2025-07-27 12:07:29.983092,1.03683,1.03733,1.0363,1.03655,6780
2025-07-27 12:12:29.983092,1.03717,1.03795,1.03686,1.03732,8484
2025-07-27 12:17:29.983092,1.03691,1.03765,1.03668,1.03719,19694
2025-07-27 12:22:29.983092,1.03716,1.0377,1.03703,1.03743,17622
2025-07-27 12:27:29.983092,1.03757,1.03868,1.03639,1.03694,43201
2025-07-27 12:32:29.983092,1.03732,1.03826,1.03691,1.03743,4955
2025-07-27 12:37:29.983092,1.03782,1.03838,1.03768,1.0381,17563
2025-07-27 12:42:29.983092,1.03829,1.03883,1.03771,1.03798,12640
2025-07-27 12:47:29.983092,1.03836,1.03939,1.03765,1.03817,11273
2025-07-27 12:52:29.983092,1.03805,1.03896,1.03722,1.03768,25850
2025-07-27 12:57:29.983092,1.03863,1.03909,1.03763,1.03787,25073
2025-07-27 13:02:29.983092,1.03842,1.03924,1.03819,1.03877,19972
2025-07-27 13:07:29.983092,1.0397,1.04023,1.03906,1.03933,23725
2025-07-27 13:12:29.983092,1.03935,1.04028,1.03904,1.03966,14674
2025-07-27 13:17:29.983092,1.04017,1.04141,1.03859,1.03921,24204
2025-07-27 13:22:29.983092,1.03982,1.04013,1.03974,1.03996,13843
2025-07-27 13:27:29.983092,1.04093,1.04186,1.03978,1.04024,41943
2025-07-27 13:32:29.983092,1.0405,1.04192,1.03994,1.04081,6971
2025-07-27 13:37:29.983092,1.04081,1.04124,1.04065,1.04092,10850
2025-07-27 13:42:29.983092,1.04146,1.04244,1.04045,1.04094,29564
2025-07-27 13:47:29.983092,1.04143,1.04243,1.04081,1.04132,5404
2025-07-27 13:52:29.983092,1.04154,1.043,1.04009,1.04082,41097
2025-07-27 13:57:29.983092,1.04073,1.04317,1.04001,1.04172,57039
2025-07-27 14:02:29.983092,1.0415,1.04222,1.04125,1.04171,4613
2025-07-27 14:07:29.983092,1.04127,1.04182,1.04084,1.04112,12541
2025-07-27 14:12:29.983092,1.04136,1.04177,1.04087,1.04108,22158
2025-07-27 14:17:29.983092,1.04061,1.04187,1.0403,1.04126,36766
2025-07-27 14:22:29.983092,1.04117,1.04227,1.0408,1.04154,12789
2025-07-27 14:27:29.983092,1.04035,1.04157,1.04015,1.04116,51835
2025-07-27 14:32:29.983092,1.04004,1.04214,1.03947,1.04101,27806
2025-07-27 14:37:29.983092,1.04046,1.04105,1.04034,1.04082,19906
2025-07-27 14:42:29.983092,1.04143,1.04183,1.04077,1.04097,10827
2025-07-27 14:47:29.983092,1.04109,1.04176,1.04081,1.04122,6192
2025-07-27 14:52:29.983092,1.04098,1.04114,1.04078,1.04086,11487
2025-07-27 14:57:29.983092,1.04168,1.0421,1.04131,1.04152,13589
2025-07-27 15:02:29.983092,1.0412,1.04181,1.04056,1.04086,7076
2025-07-27 15:07:29.983092,1.04024,1.04127,1.03961,1.04013,9820
2025-07-27 15:12:29.983092,1.04061,1.04125,1.03972,1.04004,31350
2025-07-27 15:17:29.983092,1.04043,1.04143,1.03929,1.03979,23456
2025-07-27 15:22:29.983092,1.03955,1.04162,1.03867,1.03986,14235
2025-07-27 15:27:29.983092,1.03964,1.04097,1.03928,1.04025,39865
2025-07-27 15:32:29.983092,1.04014,1.04082,1.03955,1.03989,20081
2025-07-27 15:37:29.983092,1.03967,1.04062,1.03931,1.03988,12746
2025-07-27 15:42:29.983092,1.03933,1.03949,1.03914,1.03921,10993
2025-07-27 15:47:29.983092,1.0394,1.04031,1.03912,1.03976,11386
2025-07-27 15:52:29.983092,1.03922,1.04225,1.03828,1.04037,25755
2025-07-27 15:57:29.983092,1.03957,1.04025,1.0394,1.0399,13269
2025-07-27 16:02:29.983092,1.04056,1.04136,1.03984,1.04024,10386
2025-07-27 16:07:29.983092,1.03962,1.04149,1.03904,1.04033,41285
2025-07-27 16:12:29.983092,1.03907,1.04064,1.0386,1.03969,33031
2025-07-27 16:17:29.983092,1.03918,1.0399,1.03866,1.03902,9232
2025-07-27 16:22:29.983092,1.03949,1.03964,1.03855,1.03862,25469
2025-07-27 16:27:29.983092,1.03902,1.04013,1.03857,1.03923,9853
2025-07-27 16:32:29.983092,1.03944,1.04005,1.03828,1.03858,48859
2025-07-27 16:37:29.983092,1.03878,1.03958,1.03872,1.03946,12116
2025-07-27 16:42:29.983092,1.03842,1.03975,1.03797,1.03884,8643
2025-07-27 16:47:29.983092,1.03935,1.03974,1.03875,1.03894,21081
2025-07-27 16:52:29.983092,1.03956,1.04124,1.03779,1.03863,24908
2025-07-27 16:57:29.983092,1.03916,1.04012,1.03901,1.03982,13640
2025-07-27 17:02:29.983092,1.03969,1.04,1.03934,1.0395,8545
2025-07-27 17:07:29.983092,1.03968,1.03992,1.03962,1.0398,4469
2025-07-27 17:12:29.983092,1.04001,1.04014,1.03978,1.03985,6469
2025-07-27 17:17:29.983092,1.04018,1.0406,1.03975,1.03996,5763
2025-07-27 17:22:29.983092,1.04007,1.04074,1.03995,1.04051,13673
2025-07-27 17:27:29.983092,1.04063,1.04107,1.04054,1.0409,8079
2025-07-27 17:32:29.983092,1.04061,1.04162,1.04031,1.04101,9469
2025-07-27 17:37:29.983092,1.04112,1.04199,1.04082,1.04139,8634
2025-07-27 17:42:29.983092,1.04129,1.04185,1.04113,1.04152,7251
2025-07-27 17:47:29.983092,1.0418,1.04202,1.04155,1.04166,2350
2025-07-27 17:52:29.983092,1.04156,1.0418,1.04084,1.04096,6576
2025-07-27 17:57:29.983092,1.04193,1.04204,1.04146,1.04152,9230
2025-07-27 18:02:29.983092,1.04158,1.04198,1.04122,1.04142,5144
2025-07-27 18:07:29.983092,1.04115,1.04148,1.04076,1.04093,2961
2025-07-27 18:12:29.983092,1.04094,1.04112,1.04066,1.04076,7853
2025-07-27 18:17:29.983092,1.04072,1.0409,1.04022,1.04031,7116
2025-07-27 18:22:29.983092,1.04054,1.04079,1.04023,1.04035,3513
2025-07-27 18:27:29.983092,1.0402,1.04043,1.03993,1.04004,5816
2025-07-27 18:32:29.983092,1.03947,1.04075,1.03919,1.04019,15160
2025-07-27 18:37:29.983092,1.03917,1.03999,1.03888,1.0394,2853
2025-07-27 18:42:29.983092,1.03885,1.03938,1.03873,1.03914,7081
2025-07-27 18:47:29.983092,1.03818,1.03905,1.03793,1.03854,7475
2025-07-27 18:52:29.983092,1.03774,1.03832,1.03758,1.03801,5804
2025-07-27 18:57:29.983092,1.03762,1.03852,1.03735,1.03797,6495
2025-07-27 19:02:29.983092,1.0378,1.03835,1.03737,1.03765,2794
2025-07-27 19:07:29.983092,1.03735,1.03802,1.03725,1.03782,15249
2025-07-27 19:12:29.983092,1.03691,1.03831,1.03651,1.03751,12719
2025-07-27 19:17:29.983092,1.03678,1.03793,1.03642,1.0372,9627
2025-07-27 19:22:29.983092,1.03672,1.03702,1.03663,1.03684,1919
2025-07-27 19:27:29.983092,1.03624,1.0366,1.03619,1.03649,6711
2025-07-27 19:32:29.983092,1.03652,1.03696,1.03611,1.03633,2577
2025-07-27 19:37:29.983092,1.03609,1.03687,1.03598,1.03664,13416
2025-07-27 19:42:29.983092,1.03606,1.03638,1.03596,1.03617,2221
2025-07-27 19:47:29.983092,1.03569,1.03662,1.03545,1.03614,8145
2025-07-27 19:52:29.983092,1.03586,1.03618,1.03546,1.03562,7646
2025-07-27 19:57:29.983092,1.03511,1.03547,1.035,1.03525,5186
2025-07-27 20:02:29.983092,1.035,1.03538,1.03467,1.03486,5974
2025-07-27 20:07:29.983092,1.03466,1.03502,1.03437,1.03455,2882
2025-07-27 20:12:29.983092,1.03432,1.03472,1.03392,1.03412,8745
2025-07-27 20:17:29.983092,1.03389,1.0344,1.03371,1.03404,3809
2025-07-27 20:22:29.983092,1.03402,1.03423,1.03397,1.03412,5073
2025-07-27 20:27:29.983092,1.03419,1.03472,1.03349,1.03376,12393
2025-07-27 20:32:29.983092,1.03392,1.03438,1.03378,1.0341,5230
2025-07-27 20:37:29.983092,1.03414,1.03454,1.03405,1.03435,4423
2025-07-27 20:42:29.983092,1.03453,1.03502,1.03438,1.03471,4997
2025-07-27 20:47:29.983092,1.03467,1.03608,1.03421,1.03517,12117
2025-07-27 20:52:29.983092,1.0347,1.03614,1.03434,1.03542,21921
2025-07-27 20:57:29.983092,1.0352,1.03585,1.03464,1.03497,3112
2025-07-27 21:02:29.983092,1.03547,1.03615,1.03487,1.03521,10177
2025-07-27 21:07:29.983092,1.03569,1.03606,1.03521,1.03539,6521
2025-07-27 21:12:29.983092,1.03576,1.03612,1.03565,1.03589,3575
2025-07-27 21:17:29.983092,1.03627,1.03663,1.03569,1.03587,4305
2025-07-27 21:22:29.983092,1.03619,1.03711,1.03593,1.03658,5551
2025-07-27 21:27:29.983092,1.03625,1.03735,1.03588,1.03661,6693
2025-07-27 21:32:29.983092,1.03668,1.037,1.03663,1.0369,5180
2025-07-27 21:37:29.983092,1.03701,1.03736,1.03673,1.03691,6043
2025-07-27 21:42:29.983092,1.03723,1.03809,1.03702,1.03767,7405
2025-07-27 21:47:29.983092,1.03765,1.0383,1.03695,1.03728,4907
2025-07-27 21:52:29.983092,1.03771,1.03832,1.03759,1.03808,7034
2025-07-27 21:57:29.983092,1.03797,1.03889,1.03761,1.03816,7175
2025-07-27 22:02:29.983092,1.03821,1.03837,1.03787,1.03795,6212
2025-07-27 22:07:29.983092,1.03836,1.03847,1.03784,1.03789,14282
2025-07-27 22:12:29.983092,1.03828,1.0386,1.03797,1.03813,2660
2025-07-27 22:17:29.983092,1.03854,1.03883,1.03813,1.03827,9341
2025-07-27 22:22:29.983092,1.03881,1.03901,1.03835,1.03845,8192
2025-07-27 22:27:29.983092,1.03859,1.03886,1.03853,1.03874,6699
2025-07-27 22:32:29.983092,1.03887,1.03968,1.03831,1.03871,6952
2025-07-27 22:37:29.983092,1.03951,1.03985,1.03891,1.03908,12039
2025-07-27 22:42:29.983092,1.03978,1.04002,1.03955,1.03967,4116
2025-07-27 22:47:29.983092,1.03973,1.04056,1.03952,1.04014,16236
2025-07-27 22:52:29.983092,1.04028,1.04039,1.03981,1.03986,10972
2025-07-27 22:57:29.983092,1.04011,1.04053,1.04001,1.04033,6968
2025-07-27 23:02:29.983092,1.04061,1.04093,1.04015,1.04031,10974
2025-07-27 23:07:29.983092,1.04032,1.04066,1.04024,1.0405,3082
2025-07-27 23:12:29.983092,1.04038,1.0408,1.04029,1.04061,10145
2025-07-27 23:17:29.983092,1.04028,1.04061,1.04017,1.04039,1958
2025-07-27 23:22:29.983092,1.04068,1.04127,1.04009,1.04039,6720
2025-07-27 23:27:29.983092,1.04059,1.04159,1.04027,1.04096,4813
2025-07-27 23:32:29.983092,1.04106,1.04143,1.0404,1.04058,14115
2025-07-27 23:37:29.983092,1.04131,1.0415,1.04105,1.04114,3741
2025-07-27 23:42:29.983092,1.04109,1.04142,1.04098,1.04119,2244
2025-07-27 23:47:29.983092,1.04095,1.04126,1.04086,1.04108,5121
2025-07-27 23:52:29.983092,1.04108,1.04151,1.04097,1.04129,8528
2025-07-27 23:57:29.983092,1.04175,1.04258,1.04082,1.04124,12917
2025-07-28 00:02:29.983092,1.04254,1.04279,1.04248,1.04267,3669
2025-07-28 00:07:29.983092,1.04226,1.04353,1.04183,1.04267,5255
2025-07-28 00:12:29.983092,1.04314,1.04348,1.04305,1.04331,2444
2025-07-28 00:17:29.983092,1.04341,1.04352,1.04319,1.04325,7646
2025-07-28 00:22:29.983092,1.0433,1.04355,1.04323,1.04342,4945
2025-07-28 00:27:29.983092,1.04369,1.04518,1.04326,1.04431,7100
2025-07-28 00:32:29.983092,1.04443,1.04478,1.04433,1.04459,4868
2025-07-28 00:37:29.983092,1.04365,1.04403,1.04353,1.04378,4856
2025-07-28 00:42:29.983092,1.04443,1.04569,1.04408,1.04498,13830
2025-07-28 00:47:29.983092,1.04575,1.0461,1.04536,1.04553,9765
2025-07-28 00:52:29.983092,1.04535,1.0456,1.04527,1.04545,2435
2025-07-28 00:57:29.983092,1.04582,1.04601,1.0456,1.0457,4614
2025-07-28 01:02:29.983092,1.04628,1.04701,1.0457,1.04607,3160
2025-07-28 01:07:29.983092,1.04666,1.04687,1.04614,1.04624,5068
2025-07-28 01:12:29.983092,1.04616,1.04673,1.04597,1.04635,4135
2025-07-28 01:17:29.983092,1.04582,1.0465,1.04565,1.04616,5990
2025-07-28 01:22:29.983092,1.04603,1.04649,1.04587,1.04616,3889
2025-07-28 01:27:29.983092,1.04708,1.04784,1.04636,1.04675,13412
2025-07-28 01:32:29.983092,1.04706,1.04833,1.04672,1.04765,18103
2025-07-28 01:37:29.983092,1.04703,1.04808,1.04674,1.04749,12006
2025-07-28 01:42:29.983092,1.04795,1.04848,1.04746,1.04773,4215
2025-07-28 01:47:29.983092,1.04614,1.04704,1.04584,1.04645,4966
2025-07-28 01:52:29.983092,1.04703,1.04786,1.04668,1.04715,6758
2025-07-28 01:57:29.983092,1.04611,1.04638,1.04606,1.04628,6295
2025-07-28 02:02:29.983092,1.04626,1.04639,1.04589,1.04596,10645
2025-07-28 02:07:29.983092,1.04564,1.04577,1.04545,1.04552,3315
2025-07-28 02:12:29.983092,1.04465,1.04581,1.04437,1.04524,20133
2025-07-28 02:17:29.983092,1.04589,1.04609,1.04552,1.04562,7311
2025-07-28 02:22:29.983092,1.04535,1.04608,1.04524,1.04587,7129
2025-07-28 02:27:29.983092,1.04583,1.04662,1.04554,1.04604,3454
2025-07-28 02:32:29.983092,1.0458,1.04637,1.04575,1.04627,7078
2025-07-28 02:37:29.983092,1.04638,1.04661,1.04632,1.0465,4705
2025-07-28 02:42:29.983092,1.04639,1.04726,1.04618,1.04683,16601
2025-07-28 02:47:29.983092,1.04626,1.04689,1.04539,1.04571,11783
2025-07-28 02:52:29.983092,1.04677,1.04741,1.0463,1.04662,7025
2025-07-28 02:57:29.983092,1.04682,1.04694,1.04618,1.04624,10757
2025-07-28 03:02:29.983092,1.04583,1.04614,1.0455,1.04565,8138
2025-07-28 03:07:29.983092,1.04541,1.04668,1.04499,1.04582,14405
2025-07-28 03:12:29.983092,1.04649,1.04706,1.04634,1.04675,7368
2025-07-28 03:17:29.983092,1.04711,1.0479,1.04685,1.04738,10869
2025-07-28 03:22:29.983092,1.04728,1.04808,1.04666,1.04705,5850
2025-07-28 03:27:29.983092,1.04716,1.04735,1.04692,1.04702,4671
2025-07-28 03:32:29.983092,1.04694,1.0475,1.04674,1.04711,2252
2025-07-28 03:37:29.983092,1.04853,1.04898,1.04798,1.0482,7272
2025-07-28 03:42:29.983092,1.04878,1.04888,1.0486,1.04866,2335
2025-07-28 03:47:29.983092,1.04897,1.04966,1.04875,1.04921,10503
2025-07-28 03:52:29.983092,1.05013,1.05082,1.04917,1.04951,22391
2025-07-28 03:57:29.983092,1.04991,1.05064,1.04972,1.05026,12363
2025-07-28 04:02:29.983092,1.05015,1.05057,1.04975,1.04996,5663
2025-07-28 04:07:29.983092,1.04998,1.05052,1.0498,1.05014,6431
2025-07-28 04:12:29.983092,1.05033,1.05052,1.04986,1.04996,6450
2025-07-28 04:17:29.983092,1.05016,1.05053,1.05006,1.05033,6988
2025-07-28 04:22:29.983092,1.05107,1.05143,1.05034,1.05052,19468
2025-07-28 04:27:29.983092,1.05089,1.05155,1.05062,1.05101,4600
2025-07-28 04:32:29.983092,1.05161,1.05198,1.05121,1.05139,2858
2025-07-28 04:37:29.983092,1.05134,1.05184,1.05094,1.05119,3940
2025-07-28 04:42:29.983092,1.05128,1.05162,1.0508,1.05097,12483
2025-07-28 04:47:29.983092,1.04968,1.05016,1.04952,1.04984,5639
2025-07-28 04:52:29.983092,1.0502,1.0503,1.04998,1.05003,3513
2025-07-28 04:57:29.983092,1.05001,1.05066,1.04981,1.05025,2966
2025-07-28 05:02:29.983092,1.05043,1.0508,1.05034,1.05064,4379
2025-07-28 05:07:29.983092,1.04878,1.04947,1.04816,1.0485,8244
2025-07-28 05:12:29.983092,1.0496,1.05026,1.04935,1.04977,3202
2025-07-28 05:17:29.983092,1.04927,1.05016,1.04897,1.04956,10889
2025-07-28 05:22:29.983092,1.04978,1.05021,1.04966,1.04998,3812
2025-07-28 05:27:29.983092,1.04914,1.04935,1.04892,1.04903,2043
2025-07-28 05:32:29.983092,1.04935,1.04962,1.04903,1.04917,7007
2025-07-28 05:37:29.983092,1.0485,1.04866,1.04832,1.0484,1832
2025-07-28 05:42:29.983092,1.04819,1.04868,1.04737,1.04761,12626
2025-07-28 05:47:29.983092,1.04863,1.04994,1.04819,1.04905,9436
2025-07-28 05:52:29.983092,1.04882,1.04915,1.0481,1.04826,9821
2025-07-28 05:57:29.983092,1.04859,1.04892,1.04822,1.04838,7429
2025-07-28 06:02:29.983092,1.04852,1.04972,1.04821,1.04911,6703
2025-07-28 06:07:29.983092,1.04885,1.04912,1.04878,1.04898,4418
2025-07-28 06:12:29.983092,1.04905,1.04969,1.04827,1.04859,14480
2025-07-28 06:17:29.983092,1.04911,1.0501,1.04809,1.04859,13683
2025-07-28 06:22:29.983092,1.05028,1.05043,1.0498,1.04987,16300
2025-07-28 06:27:29.983092,1.04962,1.05035,1.04949,1.05009,5027
2025-07-28 06:32:29.983092,1.04992,1.05053,1.04935,1.04966,6397
2025-07-28 06:37:29.983092,1.05002,1.05114,1.04966,1.05043,6477
2025-07-28 06:42:29.983092,1.05085,1.0511,1.05039,1.05052,7369
2025-07-28 06:47:29.983092,1.05146,1.0522,1.05056,1.05093,12690
2025-07-28 06:52:29.983092,1.05159,1.05219,1.05088,1.05118,8419
2025-07-28 06:57:29.983092,1.05044,1.05091,1.05029,1.05061,2393
2025-07-28 07:02:29.983092,1.05229,1.0529,1.05209,1.0525,4087
2025-07-28 07:07:29.983092,1.05063,1.05144,1.05035,1.05089,10876
2025-07-28 07:12:29.983092,1.0509,1.05204,1.05039,1.051,2283
2025-07-28 07:17:29.983092,1.04987,1.05006,1.04967,1.04976,3860
2025-07-28 07:22:29.983092,1.04961,1.0498,1.04939,1.04949,3230
2025-07-28 07:27:29.983092,1.04985,1.05013,1.04956,1.0497,4844
2025-07-28 07:32:29.983092,1.05009,1.05059,1.04965,1.0499,3946
2025-07-28 07:37:29.983092,1.05029,1.05136,1.0498,1.05039,5311
2025-07-28 07:42:29.983092,1.05237,1.05266,1.05186,1.05201,4054
2025-07-28 07:47:29.983092,1.05248,1.05347,1.05207,1.05267,7516
2025-07-28 07:52:29.983092,1.05215,1.05245,1.05184,1.05199,7309
2025-07-28 07:57:29.983092,1.05302,1.05343,1.0529,1.05319,3090
2025-07-28 08:02:29.983092,1.05424,1.0552,1.05394,1.05459,22805
2025-07-28 08:07:29.983092,1.05258,1.05286,1.05253,1.05276,7071
2025-07-28 08:12:29.983092,1.05337,1.05356,1.05301,1.0531,21193
2025-07-28 08:17:29.983092,1.05415,1.05507,1.05326,1.05372,18734
2025-07-28 08:22:29.983092,1.05325,1.05362,1.05319,1.05348,12659
2025-07-28 08:27:29.983092,1.05533,1.05639,1.05397,1.0545,41333
2025-07-28 08:32:29.983092,1.0544,1.05536,1.05405,1.05467,10893
2025-07-28 08:37:29.983092,1.05458,1.05598,1.05373,1.05443,8547
2025-07-28 08:42:29.983092,1.05385,1.05461,1.05371,1.05434,13671
2025-07-28 08:47:29.983092,1.05362,1.05592,1.05278,1.05422,27164
2025-07-28 08:52:29.983092,1.05248,1.05318,1.05186,1.05221,6584
2025-07-28 08:57:29.983092,1.05026,1.05092,1.05001,1.05041,6126
2025-07-28 09:02:29.983092,1.05226,1.05314,1.05162,1.05207,13179
2025-07-28 09:07:29.983092,1.05061,1.05206,1.05018,1.05119,29579
2025-07-28 09:12:29.983092,1.04913,1.05013,1.04897,1.0498,18807
2025-07-28 09:17:29.983092,1.04635,1.04729,1.0461,1.04679,14315
2025-07-28 09:22:29.983092,1.04541,1.04591,1.04534,1.04576,22576
2025-07-28 09:27:29.983092,1.04404,1.04479,1.04306,1.04344,35051
2025-07-28 09:32:29.983092,1.0457,1.04593,1.04542,1.04553,10274
2025-07-28 09:37:29.983092,1.04684,1.04751,1.04623,1.04657,15867
2025-07-28 09:42:29.983092,1.04586,1.04599,1.04539,1.04546,9955
2025-07-28 09:47:29.983092,1.04849,1.04932,1.04769,1.04811,9300
2025-07-28 09:52:29.983092,1.04978,1.051,1.04831,1.04892,53062
2025-07-28 09:57:29.983092,1.04882,1.04911,1.04855,1.04869,12611
2025-07-28 10:02:29.983092,1.04509,1.04734,1.0443,1.04576,27282
2025-07-28 10:07:29.983092,1.04802,1.04834,1.04796,1.04821,5981
2025-07-28 10:12:29.983092,1.04636,1.04777,1.04582,1.04669,21249
2025-07-28 10:17:29.983092,1.04408,1.04669,1.04331,1.04515,31125
2025-07-28 10:22:29.983092,1.04611,1.04645,1.04583,1.046,7619
2025-07-28 10:27:29.983092,1.04938,1.04982,1.04894,1.04916,17064
2025-07-28 10:32:29.983092,1.05137,1.05171,1.0508,1.05097,10921
2025-07-28 10:37:29.983092,1.05251,1.0538,1.05091,1.05155,25188
2025-07-28 10:42:29.983092,1.05315,1.05389,1.05236,1.05273,30716
2025-07-28 10:47:29.983092,1.0541,1.05457,1.05393,1.05423,4384
2025-07-28 10:52:29.983092,1.05547,1.05594,1.05485,1.05508,27415
2025-07-28 10:57:29.983092,1.05637,1.05741,1.05467,1.05519,45359
2025-07-28 11:02:29.983092,1.05659,1.05781,1.05493,1.05554,62805
2025-07-28 11:07:29.983092,1.05602,1.05669,1.0558,1.05625,9588
2025-07-28 11:12:29.983092,1.05524,1.05595,1.05497,1.05542,12980
2025-07-28 11:17:29.983092,1.05486,1.05524,1.05441,1.0546,14177
2025-07-28 11:22:29.983092,1.05225,1.05279,1.05208,1.05244,14805
2025-07-28 11:27:29.983092,1.05218,1.05294,1.05141,1.05179,17303
2025-07-28 11:32:29.983092,1.05061,1.05095,1.05021,1.05038,11237
2025-07-28 11:37:29.983092,1.04894,1.04958,1.04848,1.04879,13227
2025-07-28 11:42:29.983092,1.04862,1.04951,1.04841,1.04909,13548
2025-07-28 11:47:29.983092,1.05003,1.05196,1.04941,1.05072,37558
2025-07-28 11:52:29.983092,1.0512,1.05163,1.05108,1.0514,11846
2025-07-28 11:57:29.983092,1.04931,1.04987,1.04857,1.04884,17390
2025-07-28 12:02:29.983092,1.04767,1.04792,1.0474,1.04753,13282
2025-07-28 12:07:29.983092,1.04865,1.04925,1.04814,1.04843,5533
2025-07-28 12:12:29.983092,1.04731,1.04776,1.04661,1.04684,12182
2025-07-28 12:17:29.983092,1.04664,1.04733,1.04613,1.04648,9631
2025-07-28 12:22:29.983092,1.04731,1.04777,1.04649,1.04672,20114
2025-07-28 12:27:29.983092,1.0459,1.04722,1.04457,1.04523,15712
2025-07-28 12:32:29.983092,1.04573,1.04697,1.04458,1.0452,25092
2025-07-28 12:37:29.983092,1.04339,1.04391,1.0433,1.04373,24810
2025-07-28 12:42:29.983092,1.04246,1.0438,1.04191,1.0427,6055
2025-07-28 12:47:29.983092,1.04248,1.04347,1.04225,1.04302,33335
2025-07-28 12:52:29.983092,1.04077,1.04198,1.03968,1.04029,17649
2025-07-28 12:57:29.983092,1.04075,1.0412,1.04063,1.04095,7159
2025-07-28 13:02:29.983092,1.04104,1.04279,1.03929,1.04016,16153
2025-07-28 13:07:29.983092,1.04149,1.04224,1.04026,1.04064,43821
2025-07-28 13:12:29.983092,1.04138,1.04149,1.0408,1.04085,32391
2025-07-28 13:17:29.983092,1.04278,1.043,1.04229,1.0424,26011
2025-07-28 13:22:29.983092,1.04281,1.04331,1.04198,1.04223,21084
2025-07-28 13:27:29.983092,1.04191,1.04328,1.04091,1.0416,20744
2025-07-28 13:32:29.983092,1.04137,1.04267,1.04103,1.04199,24078
2025-07-28 13:37:29.983092,1.04258,1.04449,1.04073,1.04169,45494
2025-07-28 13:42:29.983092,1.04218,1.04385,1.04092,1.04175,17205
2025-07-28 13:47:29.983092,1.04221,1.04316,1.04089,1.04136,25719
2025-07-28 13:52:29.983092,1.04063,1.04157,1.04021,1.04074,8217
2025-07-28 13:57:29.983092,1.03952,1.04002,1.03937,1.03974,11683
2025-07-28 14:02:29.983092,1.03753,1.03845,1.03719,1.03777,6025
2025-07-28 14:07:29.983092,1.04003,1.04065,1.03887,1.03919,49944
